2023-02-04 11:05:23,525 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:24,571 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:25,290 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:26,604 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:28,583 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:28,619 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:30,444 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:30,646 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:30,970 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:05:30,971 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:05:30,972 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:05:30,974 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:05:31,660 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:05:32,675 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:33,636 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:34,698 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:35,531 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:36,721 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:38,687 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:38,736 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:39,540 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:05:39,542 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:05:39,542 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:05:39,545 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:05:39,739 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:05:40,545 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:40,751 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:42,774 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:43,276 DEBUG   SystemMonitor:18492 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-04 11:05:43,277 DEBUG   SenderThread:18492 [sender.py:send():334] send: stats
2023-02-04 11:05:43,738 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:44,804 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:45,677 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:46,830 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:47,892 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:05:47,893 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:05:47,894 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
